actionable_rank,page_reference,review_priority_score,model_score,feature_impressions,feature_clicks,feature_ctr,feature_avg_position,feature_position_volatility,feature_active_days,feature_available_days,position_band,archetype,action_label,reason_code,confidence_level,confidence_note,review_cost_tier,estimated_review_minutes,human_review_required
9939,REVIEW-09939,48.23,0.5160770386793011,713.0,0.0,0.0,17.85030838704013,4.345095700756259,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9940,REVIEW-09940,48.23,0.24116130807447858,5267.0,64.0,0.012151129675337003,2.7110805862093863,1.277194603875983,15,15,Top 3,LOW_RISK_HIGH_VALUE,PROTECT,LOW_RISK_HIGH_VISIBILITY,MEDIUM,Low measured risk with meaningful visibility.,LOW,15,True
9941,REVIEW-09941,48.23,0.2290949302635985,6808.0,82.0,0.012044653349001176,3.94862234069131,0.33520990949664403,15,15,Page 1,LOW_RISK_HIGH_VALUE,PROTECT,LOW_RISK_HIGH_VISIBILITY,MEDIUM,Low measured risk with meaningful visibility.,LOW,15,True
9942,REVIEW-09942,48.22,0.5594496740907177,571.0,1.0,0.0017513134851138354,1.5543267422937939,1.3714330986696264,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9943,REVIEW-09943,48.22,0.5436179482919958,618.0,0.0,0.0,17.284504728095115,7.019780536379244,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9944,REVIEW-09944,48.21,0.5090885218722432,941.0,2.0,0.0021253985122210413,4.057847457765097,1.635645496996662,9,9,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9945,REVIEW-09945,48.21,0.5063837087760047,749.0,0.0,0.0,17.637558942998034,3.6920183503371096,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9946,REVIEW-09946,48.2,0.5722057985424047,537.0,1.0,0.00186219739292365,4.102680559627675,2.192158727706608,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9947,REVIEW-09947,48.2,0.5591638098196658,571.0,1.0,0.0017513134851138354,1.7674590478523726,1.1973765323342045,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9948,REVIEW-09948,48.2,0.5409522838278302,625.0,0.0,0.0,19.515420239178972,5.242177890696936,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9949,REVIEW-09949,48.19,0.5472738139429703,605.0,1.0,0.001652892561983471,0.6612598837788861,0.7035631144768069,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9950,REVIEW-09950,48.19,0.5412773004003912,624.0,2.0,0.003205128205128205,5.58264289956198,2.208147055092993,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9951,REVIEW-09951,48.19,0.5303153212690076,659.0,3.0,0.004552352048558422,7.97456739745601,3.288892468085171,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9952,REVIEW-09952,48.19,0.5142192997782656,718.0,0.0,0.0,16.310285729658588,5.2606492698755325,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9953,REVIEW-09953,48.18,0.584063129582409,506.0,1.0,0.001976284584980237,5.507749910599443,2.529778596648007,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9954,REVIEW-09954,48.18,0.5369549774721717,638.0,2.0,0.003134796238244514,6.315912900330918,1.148100490880393,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9955,REVIEW-09955,48.18,0.48379342525917163,842.0,1.0,0.0011876484560570072,13.648654058131395,7.83051342906185,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9956,REVIEW-09956,48.18,0.45571253482733365,894.0,2.0,0.0022371364653243847,18.83528534112313,4.644420073838705,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9957,REVIEW-09957,48.16,0.559950386511125,566.0,1.0,0.0017667844522968198,3.649902082907573,1.2058221548360273,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9958,REVIEW-09958,48.16,0.5282505865852725,665.0,2.0,0.0030075187969924814,3.035612673698978,2.361340120342889,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9959,REVIEW-09959,48.16,0.2736842769018992,3288.0,35.0,0.010644768856447688,3.893214300669509,0.5268862752719348,15,15,Page 1,LOW_RISK_HIGH_VALUE,PROTECT,LOW_RISK_HIGH_VISIBILITY,MEDIUM,Low measured risk with meaningful visibility.,LOW,15,True
9960,REVIEW-09960,48.15,0.5560290316265363,577.0,1.0,0.0017331022530329288,3.2974849767460332,1.0304729647009137,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9961,REVIEW-09961,48.15,0.55427946324269,582.0,1.0,0.001718213058419244,1.8036848645403643,0.666633374105188,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9962,REVIEW-09962,48.15,0.5519747696951891,589.0,1.0,0.001697792869269949,1.3906144324662968,0.7064617011312893,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9963,REVIEW-09963,48.15,0.5281320935233855,665.0,2.0,0.0030075187969924814,4.798915352897482,1.1233200165220751,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9964,REVIEW-09964,48.15,0.4856666492554793,832.0,5.0,0.006009615384615385,9.71222111901559,2.3601517966381853,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9965,REVIEW-09965,48.15,0.28154230420049714,3009.0,31.0,0.01030242605516783,1.8352229382625533,0.540333725672108,15,15,Top 3,LOW_RISK_HIGH_VALUE,PROTECT,LOW_RISK_HIGH_VISIBILITY,MEDIUM,Low measured risk with meaningful visibility.,LOW,15,True
9966,REVIEW-09966,48.14,0.5955398832939969,612.0,0.0,0.0,6.340771036967095,0.9182305960349293,10,10,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9967,REVIEW-09967,48.14,0.5702021700704519,540.0,1.0,0.001851851851851852,2.6947531335766626,1.7529635408323234,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9968,REVIEW-09968,48.13,0.55938743977291,566.0,1.0,0.0017667844522968198,1.6271315655557572,1.3466809944805578,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9969,REVIEW-09969,48.13,0.5082258303862205,737.0,3.0,0.004070556309362279,6.244797493876277,1.3600177550833874,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9970,REVIEW-09970,48.12,0.5543588055406674,581.0,1.0,0.0017211703958691911,1.82525454916342,0.664711878974175,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9971,REVIEW-09971,48.12,0.5263269586840721,670.0,2.0,0.0029850746268656717,4.672210535262804,0.9991734309687667,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9972,REVIEW-09972,48.12,0.5201514157689433,874.0,1.0,0.0011441647597254005,1.3687737121750918,0.5181245184263712,9,9,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9973,REVIEW-09973,48.12,0.46266545422584965,856.0,6.0,0.007009345794392523,8.821352747558018,3.6869469544345845,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9974,REVIEW-09974,48.12,0.23967194399535624,5238.0,61.0,0.011645666284841543,3.2367378693914173,0.542972486720521,15,15,Page 1,LOW_RISK_HIGH_VALUE,PROTECT,LOW_RISK_HIGH_VISIBILITY,MEDIUM,Low measured risk with meaningful visibility.,LOW,15,True
9975,REVIEW-09975,48.1,0.5485799038622514,597.0,2.0,0.0033500837520938024,6.939264072197798,2.2563979032413446,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9976,REVIEW-09976,48.1,0.52365636221575,679.0,2.0,0.0029455081001472753,3.366448453931533,1.5795464282256708,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9977,REVIEW-09977,48.1,0.5184723440982683,698.0,0.0,0.0,11.850641707495736,8.709041942762784,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9978,REVIEW-09978,48.08,0.5212096825702276,687.0,3.0,0.004366812227074236,7.899520465421241,2.0788801023347645,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9979,REVIEW-09979,48.08,0.48965534724031307,808.0,0.0,0.0,15.977232020800859,3.4549878109177365,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9980,REVIEW-09980,48.07,0.5908116298721623,537.0,1.0,0.00186219739292365,7.472809509887388,2.7615741021939586,13,13,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9981,REVIEW-09981,48.07,0.4944280650445926,788.0,3.0,0.0038071065989847717,1.9998176339444658,1.2414175259055693,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9982,REVIEW-09982,48.07,0.48667343381250583,821.0,0.0,0.0,13.048380264270653,5.2483358326320655,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9983,REVIEW-09983,48.07,0.45578297811851454,1267.0,4.0,0.0031570639305445935,1.1568813918796248,0.8692567395482558,9,9,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9984,REVIEW-09984,48.06,0.5817275649700454,507.0,2.0,0.0039447731755424065,7.949839599366507,5.959335019781004,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9985,REVIEW-09985,48.06,0.5596968920445794,562.0,1.0,0.0017793594306049821,1.8510045464718128,1.2443364203997551,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9986,REVIEW-09986,48.06,0.5327193378576566,646.0,3.0,0.0046439628482972135,6.262905448502374,4.918844407629814,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9987,REVIEW-09987,48.06,0.5002136874508274,977.0,2.0,0.0020470829068577278,3.541775423572157,1.0407417971366237,9,9,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9988,REVIEW-09988,48.05,0.573615286951074,528.0,0.0,0.0,17.810905133631575,9.163394361157845,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9989,REVIEW-09989,48.05,0.5469622801608365,600.0,2.0,0.0033333333333333335,7.188830389082359,1.8985803616527923,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9990,REVIEW-09990,48.05,0.4994154065119181,768.0,0.0,0.0,10.89848966760013,7.7954222214597975,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9991,REVIEW-09991,48.05,0.49097655577556426,800.0,3.0,0.00375,1.4054641781674873,1.212492474104277,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9992,REVIEW-09992,48.05,0.27838978649520807,3064.0,32.0,0.010443864229765013,3.355013943376639,0.7666921440665677,15,15,Page 1,LOW_RISK_HIGH_VALUE,PROTECT,LOW_RISK_HIGH_VISIBILITY,MEDIUM,Low measured risk with meaningful visibility.,LOW,15,True
9993,REVIEW-09993,48.04,0.5854380571435853,675.0,0.0,0.0,4.2406994673928455,2.1812379884772892,9,9,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9994,REVIEW-09994,48.04,0.5583431000471583,565.0,1.0,0.0017699115044247787,3.7029618274094656,1.0308429221059465,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9995,REVIEW-09995,48.03,0.5705200889221428,535.0,1.0,0.001869158878504673,3.240591315310472,2.6542782851462214,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9996,REVIEW-09996,48.02,0.5547756329561997,575.0,1.0,0.0017391304347826088,3.001628395809624,1.1362263472936702,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9997,REVIEW-09997,48.01,0.5299699832032504,652.0,2.0,0.003067484662576687,5.12257904194894,1.2004884241558216,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9998,REVIEW-09998,48.01,0.5159844912143893,702.0,0.0,0.0,18.305296344536327,4.001817887929235,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
9999,REVIEW-09999,48.01,0.5040609409234371,746.0,1.0,0.0013404825737265416,16.702358657291377,7.771974901316441,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10000,REVIEW-10000,48.0,0.5284283695169201,656.0,2.0,0.003048780487804878,2.9168400109122548,1.3388268409283481,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10001,REVIEW-10001,48.0,0.524071733633584,672.0,2.0,0.002976190476190476,4.264512565487361,1.0621229055468533,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10002,REVIEW-10002,48.0,0.4605176804940016,857.0,4.0,0.004667444574095682,1.572261834510318,0.9657108326271157,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10003,REVIEW-10003,48.0,0.22193791135340257,7542.0,94.0,0.012463537523203394,2.713555866997688,0.44212171997407473,15,15,Top 3,LOW_RISK_HIGH_VALUE,PROTECT,LOW_RISK_HIGH_VISIBILITY,MEDIUM,Low measured risk with meaningful visibility.,LOW,15,True
10004,REVIEW-10004,47.99,0.20319945075534937,19948.0,243.0,0.012181672348105074,3.6376157164542184,0.36423361030748397,15,15,Page 1,LOW_RISK_HIGH_VALUE,PROTECT,LOW_RISK_HIGH_VISIBILITY,MEDIUM,Low measured risk with meaningful visibility.,LOW,15,True
10005,REVIEW-10005,47.98,0.5730184543296631,527.0,0.0,0.0,17.758384628024388,9.143679740953683,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10006,REVIEW-10006,47.98,0.5114578225053444,716.0,1.0,0.0013966480446927375,17.531932539833814,7.953681322218069,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10007,REVIEW-10007,47.97,0.5649694167754603,546.0,1.0,0.0018315018315018315,3.2266446317436492,2.085026409516984,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10008,REVIEW-10008,47.97,0.4999056635376752,761.0,3.0,0.003942181340341655,2.5119003051226807,1.6949030200933806,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10009,REVIEW-10009,47.97,0.26778657878802914,3379.0,37.0,0.010949985202722699,2.3951863515620864,0.5694876818604439,15,15,Top 3,LOW_RISK_HIGH_VALUE,PROTECT,LOW_RISK_HIGH_VISIBILITY,MEDIUM,Low measured risk with meaningful visibility.,LOW,15,True
10010,REVIEW-10010,47.95,0.580896912029906,505.0,1.0,0.0019801980198019802,4.241914003489496,3.1308579103509375,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10011,REVIEW-10011,47.95,0.5709479801323666,531.0,1.0,0.0018832391713747645,5.195004472905792,1.3617165039599426,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10012,REVIEW-10012,47.95,0.5298162722664373,650.0,0.0,0.0,18.34221270288518,5.113488168271113,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10013,REVIEW-10013,47.95,0.2447917487311463,4596.0,63.0,0.01370757180156658,6.230234960949969,4.525195123612848,15,15,Page 1,LOW_RISK_HIGH_VALUE,PROTECT,LOW_RISK_HIGH_VISIBILITY,MEDIUM,Low measured risk with meaningful visibility.,LOW,15,True
10014,REVIEW-10014,47.94,0.5523112993627324,579.0,1.0,0.0017271157167530224,1.2845904098842806,0.8696220869696173,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10015,REVIEW-10015,47.94,0.5427382610392203,607.0,2.0,0.0032948929159802307,4.7369308786650155,3.1377272922340658,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10016,REVIEW-10016,47.94,0.5093744712847997,722.0,3.0,0.004155124653739612,5.699414359637325,2.0462171823561506,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10017,REVIEW-10017,47.94,0.4882356558091289,804.0,4.0,0.004975124378109453,5.8532072867124025,2.422994201888818,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10018,REVIEW-10018,47.94,0.2473436250393486,4407.0,59.0,0.013387792148854097,8.003474469255869,2.641204186776193,15,15,Page 1,LOW_RISK_HIGH_VALUE,PROTECT,LOW_RISK_HIGH_VISIBILITY,MEDIUM,Low measured risk with meaningful visibility.,LOW,15,True
10019,REVIEW-10019,47.94,0.2375852185179395,5170.0,62.0,0.011992263056092843,3.7011174873335504,0.8980885084031562,15,15,Page 1,LOW_RISK_HIGH_VALUE,PROTECT,LOW_RISK_HIGH_VISIBILITY,MEDIUM,Low measured risk with meaningful visibility.,LOW,15,True
10020,REVIEW-10020,47.93,0.5580835914735689,561.0,1.0,0.0017825311942959,1.4792872145294231,1.3646409784448337,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10021,REVIEW-10021,47.93,0.49770847607536806,767.0,0.0,0.0,15.169912195229893,4.669185155864744,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10022,REVIEW-10022,47.93,0.4528299794202421,889.0,1.0,0.0011248593925759281,13.583673634134971,5.01451522754264,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10023,REVIEW-10023,47.92,0.5676039804429213,538.0,1.0,0.0018587360594795538,4.7210966724138475,1.3386328131677971,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10024,REVIEW-10024,47.91,0.48862687436977675,801.0,3.0,0.003745318352059925,1.1944794722206638,1.1398952578124202,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10025,REVIEW-10025,47.9,0.5713823736304504,528.0,1.0,0.001893939393939394,4.8414428398749045,1.6694188685186087,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10026,REVIEW-10026,47.9,0.4824724617000266,829.0,0.0,0.0,14.593290417911652,3.811758046964732,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10027,REVIEW-10027,47.89,0.545441475821318,596.0,1.0,0.0016778523489932886,0.74880203223675,0.5287842113133386,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10028,REVIEW-10028,47.89,0.5260661873798275,658.0,0.0,0.0,15.779699957560348,6.578460836535841,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10029,REVIEW-10029,47.89,0.4528091329480903,886.0,5.0,0.0056433408577878106,4.586030889753327,2.0877508263991684,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10030,REVIEW-10030,47.88,0.48282775062830363,999.0,3.0,0.003003003003003003,2.25402059963978,1.1930998291708395,10,10,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10031,REVIEW-10031,47.87,0.5419984905374299,606.0,3.0,0.0049504950495049506,8.905395836790412,4.660748385505522,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10032,REVIEW-10032,47.86,0.558216145729703,558.0,0.0,0.0,18.644313293466713,7.259787678129427,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10033,REVIEW-10033,47.86,0.539903817095001,612.0,0.0,0.0,18.920791216847906,5.537825255246273,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10034,REVIEW-10034,47.85,0.5677076900982536,535.0,1.0,0.001869158878504673,4.288113682165995,1.6710359129677377,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10035,REVIEW-10035,47.85,0.4838156869143643,819.0,5.0,0.006105006105006105,8.60354144630005,3.207513208011326,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10036,REVIEW-10036,47.85,0.45701709566366944,863.0,4.0,0.004634994206257242,0.9103702166098961,1.034561220506266,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10037,REVIEW-10037,47.84,0.5753101380704206,515.0,1.0,0.001941747572815534,4.406468352196731,2.427936077361602,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10038,REVIEW-10038,47.84,0.5512550511515575,577.0,1.0,0.0017331022530329288,1.2696093616946529,0.797584011679242,15,15,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10039,REVIEW-10039,47.84,0.5193873307441433,680.0,0.0,0.0,15.200886842616248,6.4272036679514155,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10040,REVIEW-10040,47.83,0.5668722556032451,536.0,1.0,0.0018656716417910447,4.733522146087212,1.2783483263715523,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10041,REVIEW-10041,47.83,0.5648792964067314,541.0,1.0,0.0018484288354898336,4.910729569516078,0.9395514801476067,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10042,REVIEW-10042,47.82,0.5806606573464054,501.0,0.0,0.0,13.870738686323392,12.483828250185951,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10043,REVIEW-10043,47.82,0.5398819474574853,610.0,0.0,0.0,16.58564246012026,7.1575827528882225,15,15,Page 2,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10044,REVIEW-10044,47.82,0.5089338736565546,717.0,3.0,0.0041841004184100415,6.13155833010966,1.7766035434676217,15,15,Page 1,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10045,REVIEW-10045,47.82,0.4648318183242262,1103.0,4.0,0.003626473254759746,2.451892206408838,1.271184070460818,10,10,Top 3,BORDERLINE_RISK,MONITOR,BORDERLINE_MEASURED_RISK,LOW,Collect more evidence before action.,LOW,10,True
10046,REVIEW-10046,47.82,0.20231556702413286,16819.0,216.0,0.012842618467209703,2.982161081787722,0.8092608404624613,15,15,Top 3,LOW_RISK_HIGH_VALUE,PROTECT,LOW_RISK_HIGH_VISIBILITY,MEDIUM,Low measured risk with meaningful visibility.,LOW,15,True
